id	title	url	date	s_num	w_num	c_num	MedCollect	annotated
fn895	Botrány: kitudódott a rákipar féltve őrzött titka: ebben majdnem mindenki benne van? (1. oldal)	https://www.minden-egyben.com/ezoterika-a-vilag-rejtett-oldala/botrany-kitudodott-a-rakipar-feltve	2018.11.26	17	280	1728	fn	True
fn896	” Kiderült az igazság?! A koronavírus szörnyű titka: 6 milliárd ember végzete “….	https://tulelesblog.wordpress.com/2021/03/19/kiderult-az-igazsag-a-koronavirus-szornyu-titka-6-milliard-ember-vegzete/	2021.03.19	48	864	5128	fn	True
fn897	Egy houstoni orvos rájött, hogy miként lehet a rákból kigyógyulni, de mégsem erről szólnak a hírek! Mit gondoltok, vajon miért?	https://filantropikum.com/egy-houstoni-orvos-rajott-hogy-mikent-lehet-a-rakbol-kigyogyulni-de-megsem-errol-szolnak-a-hirek-mit-gondoltok-vajon-miert/	2015.08.15	15	386	2511	fn	True
fn903	5 környezeti veszély terhesség alatt, amelyekről tudnia kell	https://hu.mooreshaven.com/environmental-hazards-during-pregnancy-004d4d4d4d0a8-4d00a0a		74	790	4999	fn	True
fn906	Az Egyesült Királyság kormánya elismeri, hogy a Covid oltóanyag génterápia	https://www.pokolafoldon.hu/pandemia/az-egyesult-kiralysag-kormanya-elismeri-hogy-a-covid-oltoanyag-genterapia	2022.04.01	67	1478	9699	fn	True
fn908	Az amerikai mély állam madarakat használ a biológiai hadviseléshez és a C-19 terjesztéséhez, közölte Oroszország az ENSZ-szel!	https://www.pokolafoldon.hu/pandemia/az-amerikai-mely-allam-madarakat-hasznal-a-biologiai-hadviseleshez-es-a-c-19-terjesztesehez-kozolte-oroszorszag-az-ensz-szel	2022.03.27	11	244	1598	fn	True
fn909	Az egyik legnagyobb kihívásunk az lesz, hogy túléljük a vakcina-zombi apokalipszist	https://www.pokolafoldon.hu/pandemia/az-egyik-legnagyobb-kihivasunk-az-lesz-hogy-tuleljuk-a-vakcina-zombi-apokalipszist	2022.01.08	68	1529	9208	fn	True
fn910	"Az amerikai pilóta azt mondja, hogy a kollégái ""hullanak, mint a legyek a mellkasi fájdalomtól"" a kovid-19 oltás után"	https://www.pokolafoldon.hu/pandemia/az-amerikai-pilota-azt-mondja-hogy-a-kollegai-hullanak-mint-a-legyek-a-mellkasi-fajdalomtol-a-kovid-19-oltas-utan	2022.01.07	17	308	1829	fn	True
fn911	A gyerekek az oltástól halnak meg és nem a COVID miatt	https://www.pokolafoldon.hu/pandemia/a-gyerekek-az-oltastol-halnak-meg-es-nem-a-covid-miatt	2022.01.04	54	1261	8070	fn	True
fn912	A Covid lopakodó globális elnéptelenedési terve részletesen elmagyarázva	https://www.pokolafoldon.hu/pandemia/a-covid-lopakodo-globalis-elneptelenedesi-terve-reszletesen-elmagyarazva	2021.11.25	42	1055	6832	fn	True
fn916	Miracle Drink a rák ellenszere	https://www.phytomint.hu/hazi-praktikak/gyogyszer-helyett/miracle-drink-a-rak-ellenszere.html	2014.10.01	28	266	1544	fn	True
fn918	10 házi praktika a magas koleszterinszint kezelésére	https://www.phytomint.hu/hazi-praktikak/gyogyszer-helyett/10-hazi-praktika-a-magas-koleszterinszint-kezelesere.html	2014.10.13	89	1241	7644	fn	True
fn919	Házilag elkészíthető krém az ízületi fájdalmak gyógyítására	https://www.phytomint.hu/hazi-praktikak/gyogyszer-helyett/hazilag-elkeszitheto-krem-az-izuleti-fajdalmak-gyogyitasara.html	2015.08.20	24	300	1845	fn	True
fn920	AlphaXYZ - Az agy Viagrája	https://www.phytomint.hu/hazi-praktikak/gyogyszer-helyett/alphaxyz-az-agy-viagraja.html	2015.09.13	72	1289	7909	fn	True
fn921	Magas vérnyomás percek alatt orvosolható	https://www.phytomint.hu/hazi-praktikak/gyogyszer-helyett/magas-vernyomas-percek-alatt-orvosolhato.html	2016.02.06	27	328	1942	fn	True
fn924	Bill Gates - Kisgyermekek vénájába genetikailag módosított organizmusokat (GMO) injekciózni? 2015-ben beszélt erről!	https://www.alternativhirek.com/2020/05/bill-gates-kisgyermekek-venajaba.html		16	165	1010	fn	True
fn926	Ha ingadozik a vérnyomásod nem csak a gyógyszer használ	https://elmenyorszag.com/ha-ingadozik-a-vernyomasod-nem-csak-a-gyogyszer-hasznal-126115	2022.04.10	17	133	741	fn	True
fn927	5 módszer - Ha fáj a fogad, a gyógyszerek helyett ezeket próbáld ki!	https://elmenyorszag.com/5-modszer-ha-faj-a-fogad-a-gyogyszerek-helyett-ezeket-probald-ki-126111	2022.04.10	24	270	1770	fn	True
fn932	Az orvos hihetetlen hipotézise. Nézze meg, mi történhet veled, ha nem hagyja abba a dohányzást	https://hu.koshachek.com/articles/az-orvos-hihetetlen-hipotezise.html		17	219	1309	fn	True
fn934	Elismerték sajnos hivatalosan is – rákkeltő anyag van a csirkehúsban – ezt találták benne!	http://eztnezd.net/elismertek-sajnos-hivatalosan-is-rakkelto-anyag-van-a-csirkehusban-ezt-talaltak-benne/		16	249	1503	fn	True
fn936	“Arra képeztek ki minket, hogy félretájékoztassunk” – borította a bilit egy gyógyszeripari ügynök	http://kimondottigazsagok.com/arra-kepeztek-ki-minket-hogy-felretajekoztassunk-boritotta-a-bilit-egy-gyogyszeripari-ugynok/?fbclid=IwAR1UZoLSHDcmyOsd2R61GrAMl-3Y5s01VFnLhOECtYYiXmuBmHohTorQsoI		35	723	4604	fn	True
fn937	A WHO valamennyi emlékeztető oltás program leállítását követeli 2022 végéig?	http://kimondottigazsagok.com/a-who-valamennyi-emlekezteto-oltas-program-leallitasat-koveteli-2022-vegeig/		24	496	3023	fn	True
fn940	A grafén-oxid minden oltóanyagban két lábon járó időzített bombává teszi az oltottakat	https://www.pokolafoldon.hu/pandemia/a-grafen-oxid-minden-oltoanyagban-ket-labon-jaro-idozitett-bombava-teszi-az-oltottakat	2021.07.26	72	1887	11588	fn	True
fn941	Rohanás a halál tűjéhez	https://www.pokolafoldon.hu/pandemia/rohanas-a-halal-tujehez	2021.09.09	30	563	3207	fn	True
fn942	Elismerik, hogy a vakcinák károsítják a duplán beoltottak természetes immunrendszerét	https://www.pokolafoldon.hu/pandemia/elismerik-hogy-a-vakcinak-karositottak-a-duplan-beoltottak-termeszetes-immunrendszeret	2021.12.23	15	295	1942	fn	True
fn943	Az orvosok nem is tudják! Emberek milliói nyelik le a VENOM-ból származó gyógyszereket	https://www.pokolafoldon.hu/blog/az-orvosok-nem-is-tudjak-emberek-millioi-nyelik-le-a-venom-bol-szarmazo-gyogyszereket	2022.04.19	84	1808	11604	fn	True
fn945	Tiszta vérűekre fognak VADÁSZNI a rendőrök	https://www.pokolafoldon.hu/pandemia/tiszta-veruekre-fognak-vadaszni-a-rendorok	2022.02.11	29	659	4135	fn	True
fn946	Megvan a rák ellenszere? új eszköz “robbantotta szét” a májdaganatot	http://kimondottigazsagok.com/megvan-a-rak-ellenszere-uj-eszkoz-robbantotta-szet-a-majdaganatot/		17	316	1987	ctrl	False
fn947	Rusvai Miklós: ősszel ideje lesz újra oltakozni!	http://kimondottigazsagok.com/rusvai-miklos-osszel-ideje-lesz-ujra-oltakozni/		13	289	1756	fn	True
fn948	Ismeretlen eredetű kórokozó fertőzi a gyermekeket: kiadtál a riasztást!	http://kimondottigazsagok.com/ismeretlen-eredetu-korokozo-fertozi-a-gyermekeket-kiadtal-a-riasztast/		10	235	1595	fn	True
fn949	Bill Gates bejelentette: jönnek jövőbeli mesterséges járványok és apokalipszist okozhatnak	http://kimondottigazsagok.com/bill-gates-bejelentette-jonnek-jovobeli-mesterseges-jarvanyok-es-apokalipszist-okozhatnak/		14	292	1802	fn	True
fn952	Folyamatosan nő a harmadik oltás mellékhatásainak száma: kiadták a közleményt	http://kimondottigazsagok.com/folyamatosan-no-a-harmadik-oltas-mellekhatasainak-szama-kiadtak-a-kozlemenyt/		8	186	1156	ctrl	False
fn953	Jön egy újabb világjárvány, Gates ettől is meg akarja menteni az emberiséget	http://kimondottigazsagok.com/jon-egy-ujabb-vilagjarvany-gates-ettol-is-meg-akarja-menteni-az-emberiseget/		13	280	1714	fn	True
fn954	53 éves nőt fiatalítottak 23 évessé egy új molekulával: megvan az örök fiatalság titka!	http://kimondottigazsagok.com/53-eves-not-fiatalitottak-23-evesse-egy-uj-molekulaval-megvan-az-orok-fiatalsag-titka/		18	386	2333	fn	True
fn955	Tele van uránnal az ivóvíz: megkongatták a vészharangot	http://kimondottigazsagok.com/tele-van-urannal-az-ivoviz-megkongattak-a-veszharangot/		19	328	2166	fn	True
fn956	Több ezren betegedhettek meg rákban a kaliforniai csapvíztől egy megdöbbentő tanulmány szerint	https://vilagfigyelo.com/tobb-ezren-betegedhettek-meg-rakban-a-kaliforniai-csapviztol-egy-megdobbento-tanulmany-szerint/#docst		11	250	1629	ctrl	False
fn960	Elismerték sajnos hivatalosan is – rákkeltő anyag van a csirkehúsban – ezt találták benne!	https://tudnodkell.info/elismertek-sajnos-hivatalosan-is-rakkelto-anyag-van-a-csirkehusban-ezt-talaltak-benne/	2022.04.17	10	216	1315	fn	True
fn962	http://titkokszigete.hu/a-hangok-es-a-dns-kapcsolata-orvostudomanyos-forradalom-johet/	http://titkokszigete.hu/a-hangok-es-a-dns-kapcsolata-orvostudomanyos-forradalom-johet/		68	1547	9180	fn	True
fn963	30 EZER ÉVES EMBERRE IS VESZÉLYES VÍRUST TALÁLTAK OROSZ TUDÓSOK A JÉGBE FAGYVA	http://titkokszigete.hu/30-ezer-eves-emberre-is-veszelyes-virust-talaltak-orosz-tudosok-a-jegbe-fagyva/		13	248	1469	fn	True
fn964	TUDOMÁNY NEM NYÚJTANAK ELÉG VÉDELMET AZ OLTÁSOK AZ OMIKRON ELLEN: ŐSZRE ÚJRA KELL OLTANIA TÁRSADALMAT?!	http://titkokszigete.hu/nem-nyujtanak-eleg-vedelmet-az-oltasok-az-omikron-ellen-oszre-ujra-kell-oltania-tarsadalmat/		17	359	2115	fn	True
fn966	A hasnyálmirigyrák trükkös jelei, amiket nehéz felismerni idejében	https://www.tudasfaja.com/a-hasnyalmirigyrak-trukkos-jelei-amiket-nehez-felismerni-idejeben/	2022.04.19	43	481	2921	ctrl	False
fn967	Soha ne felejtsd el: A zsarnokok 2 évre bezártak minket, erőszakkal gyógyszereztek és tönkretették a megélhetésünket.	https://www.pokolafoldon.hu/pandemia/soha-ne-felejtsd-el-a-zsarnokok-2-evre-bezartak-minket-eroszakkal-gyogyszereztek-es-tonkretettek-a-megelhetesunket	2022.04.17	41	1057	6434	fn	True
fn968	AZ EGÉSZSÉGÜGY SÖTÉT OLDALA: 10 BŰN, AMI A FEHÉR KÖPENYES ORVOSTÁRSADALOM LELKÉN SZÁRAD	http://titkokszigete.hu/az-egeszsegugy-sotet-oldala-10-bun-ami-a-feher-kopenyes-orvostarsadalom-lelken-szarad/		75	1371	8404	fn	True
fn970	ÁDÁM, MINT ELSŐ LOMBIKBÉBI? ŐSI IDEGEN TEREMTÉS EREDMÉNYEI VAGYUNK – ÁLLÍTJÁK A SUMER SZÖVEGEK	http://titkokszigete.hu/adam-mint-elso-lombikbebi-osi-idegen-teremtes-eredmenyei-vagyunk-allitjak-a-sumer-szovegek/		57	1359	7974	fn	True
fn971	833 sportoló szívmegállás és súlyos problémák, 540 halott, Covid injekciót követően	https://www.pokolafoldon.hu/pandemia/833-sportolo-szivmegallas-es-sulyos-problemak-540-halott-covid-injekciot-kovetoen	2022.04.08	44	834	4825	fn	True
fn972	12 ember süket, öt vak a Pfizer BioNTech mRNS felvétele után	https://www.pokolafoldon.hu/pandemia/12-ember-suket-ot-vak-a-pfizer-biontech-mrns-felvetele-utan	2021.02.20	16	293	1857	fn	True
fn973	DR. LENKEI: “AZ EGÉSZSÉGKULTÚRA TÖBB MINT 100 ÉVE TARTÓ TUDATOS ROMBOLÁSA ZAJLIK.”	http://titkokszigete.hu/dr-lenkei-az-egeszsegkultura-tobb-mint-100-eve-tarto-tudatos-rombolasa-zajlik/?fbclid=IwAR2kzCp4x9GQU8_oSKhq2un1hnL97EBUD84rhnDqCiUW5eszLpFPd1FfmEc		21	286	1721	fn	True
fn974	HATÓSÁGI TÚLKAPÁSNAK MINŐSÍTETTÉK A KÖTELEZŐ MASZKVISELÉS BEVEZETÉSÉT: VÉGRE KIMONDTÁK?!	http://titkokszigete.hu/hatosagi-tulkapasnak-minositettek-a-kotelezo-maszkviseles-bevezeteset-vegre-kimondtak/?fbclid=IwAR1bzaVL7HIeoAOavNF4sl6JCsqcV90Djrzyr9cY1Zt8isVYfahtbsl2QmQ		14	259	1793	fn	False
fn976	DAGANATOS SZÖVETEKKEL TELI HALAK ÉS TENGERI ÉLŐLÉNYEKET DOLGOZ FEL AZ ÉLELMISZERIPAR: RÁKOS HÚST ESZÜNK?!	http://titkokszigete.hu/daganatos-szovetekkel-teli-halak-es-tengeri-elolenyeket-dolgoz-fel-az-elelmiszeripar-rakos-hust-eszunk/?fbclid=IwAR2oXINNjFHZZJpwvc0PzMy4Og8XdJCSfHml9STTHu1tWNnrsL369_6abYk		28	461	2747	fn	False
fn977	A vakcina egy lopakodó fegyver Kiemelt	https://www.pokolafoldon.hu/pandemia/a-vakcina-egy-lopakodo-fegyver	2021.02.13	14	274	1606	fn	False
fn978	A COVID-19-es betegek agyszövetének elvesztése: Tanulmány	https://www.pokolafoldon.hu/pandemia/a-covid-19-es-betegek-agyszovetenek-elvesztese-tanulmany	2021.06.20	22	587	3725	fn	False
fn980	Ezzel a különleges gyógynövénnyel le tudsz szokni a dohányzásról!	https://vilagfigyelo.com/ezzel-a-kulonleges-gyogynovennyel-le-tudsz-szokni-a-dohanyzasrol/#docst		20	340	1987	fn	False
fn981	A koronavírus szörnyű titka: 6 milliárd ember végzete – Vilmos herceg elszólta magát	https://vilagfigyelo.com/amirol-nem-beszelnek-a-korona-virus-szornyu-titka/#docst		52	883	5247	fn	False
fn982	B-17: a vitamin, melynek hatásairól mélyen hallgat a gyógyszeripar: eltitkolt természetes gyógymód	https://vilagfigyelo.com/b-17-a-vitamin-melynek-hatasairol-melyen-hallgat-a-gyogyszeripar-eltitkolt-termeszetes-gyogymod/#docst		25	535	3186	fn	False
fn985	Moderna vakcina injekciós üvegben apró fekete anyagot találtak	https://www.pokolafoldon.hu/pandemia/moderna-vakcina-injekcios-uvegben-apro-fekete-anyagot-talaltak	2021.08.31	35	694	4568	fn	False
fn986	Ez nem más, mint szisztematikus orvosi támadás és előre megfontolt tömeggyilkosság!	https://www.pokolafoldon.hu/pandemia/ez-nem-mas-mint-szisztematikus-orvosi-tamadas-es-elore-megfontolt-tomeggyilkossag	2021.10.12	47	913	6005	fn	False
fn987	Ezért ne dobd el a krumpli héjat! Több előnye van, mint gondolnád!	https://mindenegybenblog.com/?p=194	2016.11.06	21	275	1653	fn	False
fn989	EZ A FÜRDŐ ELTÁVOLÍTJA A MÉRGEKET A SZERVEZETBŐL, JAVÍTJA AZ IZOM- ÉS IDEGMŰKÖDÉST, CSÖKKENTI A GYULLADÁST ÉS SERKENTI A VÉRKERINGÉST	https://mindenegybenblog.com/?p=1259	2017.01.15	26	479	2982	fn	False
fn990	Ezeket a betegségeket jelezheti a krónikus fejfájás, a fej bizonyos pontjain!	https://mindenegybenblog.com/?p=1626	2017.02.05	16	190	1067	fn	False
fn991	A SZÁZ BETEGSÉG PONTJÁNAK NEVEZIK, HA MASSZÍROZNI KEZDED, CSODA TÖRTÉNIK!	https://mindenegybenblog.com/?p=1714	2017.02.08	16	287	1708	fn	False
fn993	Az orvosok sem értik!!! Ez a 15 tipp visszaadja a csontok erősségét, 75 százalékkal javítja a látást és a memóriát!	https://mindenegybenblog.com/?p=1796	2017.02.14	26	332	1813	fn	False
fn994	Rengeteg mindent elárul rólad a vércsoportod. Valószínűleg ezekről eddig még nem is hallottál!	https://mindenegybenblog.com/?p=1941	2017.02.24	23	333	2143	fn	False
fn995	Egy angol kardiológus az egész világot meglepte. Ez az oka a pluszkilóknak, szív- és érrendszeri betegségeknek!	https://mindenegybenblog.com/?p=2032	2017.02.28	14	280	1732	fn	False
fn996	Ez a híres orosz szívsebész olyant mondott az étkezésről, ami mindenkit ledöbbentett. Ezt állítja a reggeliről…	https://mindenegybenblog.com/?p=2484	2017.03.31	25	562	3380	fn	False
fn997	ITT A NYÁR! 9+1 egészségügyi érv a sörivás mellett!	http://szabadonebredok.blogspot.com/2015/06/itt-nyar-91-egeszsegugyi-erv-sorivas.html		41	770	4513	fn	False
fn999	Mágnesként szívja ki a betegséget, egészségesebb még a káposztánál is, mégis elfeledkeztünk erről a zöldségről!	https://kulfoldiapro.com/archivum/13954	2022.02.07	22	355	2244	fn	False
pir001	Sárkány ellen sárkányfű, látás ellen fecskefű?	https://pirulakalauz.hu/2023/05/22/sarkany-ellen-sarkanyfu-latas-ellen-fecskefu/	2023.05.22	47	918	5966	ctrl	True
pir002	A természetes méregtelenítés titkai – csodaszerek nélkül	https://pirulakalauz.hu/2023/05/14/a-termeszetes-meregtelenites-titkai-csodaszerek-nelkul/	2023.05.14	32	694	4394	ctrl	True
pir003	Aszpirin: az óvatlan használat fokozhatja az elesés kockázatát	https://pirulakalauz.hu/2023/05/08/aszpirin-az-ovatlan-hasznalat-fokozhatja-az-eleses-kockazatat/	2023.05.08	22	478	3151	ctrl	True
pir004	Mit tehetünk, mit ne tegyünk szívroham esetén?	https://pirulakalauz.hu/2023/05/03/mit-tehetunk-mit-ne-tegyunk-szivroham-eseten/	2023.05.03	77	1144	6735	ctrl	True
pir005	Mire jó a kakukkfű?	https://pirulakalauz.hu/2023/04/20/mire-jo-a-kakukkfu/	2023.04.20	26	378	2669	ctrl	True
pir006	Parlagfű: egy allergizáló növény, bizonyított gyógyhatás nélkül	https://pirulakalauz.hu/2023/04/18/parlagfu-egy-allergizalo-noveny-bizonyitott-gyogyhatas-nelkul/	2023.04.18	155	3182	19637	ctrl	True
pir007	Az olívaolaj titka – életelixír vagy túlárazott divatcikk?	https://pirulakalauz.hu/2023/04/11/az-olivaolaj-titka-eletelixir-vagy-tularazott-divatcikk/	2023.04.11	46	973	6247	ctrl	True
pir008	Az életet mentő koleszterin – vagy veszélyes méreg?	https://pirulakalauz.hu/2023/04/03/az-eletet-mento-koleszterin-vagy-veszelyes-mereg/	2023.04.03	50	1059	6588	ctrl	True
pir009	A mormotakenőcs felérhet egy lórúgással	https://pirulakalauz.hu/2023/03/31/a-mormotakenocs-felerhet-egy-lorugassal/	2023.03.31	84	1476	10189	ctrl	True
pir010	A fogyasztószer, amely nem növeli a tömeget és nem választ szét	https://pirulakalauz.hu/2023/03/20/a-fogyasztoszer-amely-nem-noveli-a-tomeget-es-nem-valaszt-szet/	2023.03.20	44	826	5614	ctrl	True
pir011	Ez a fiatal nő minden reggel megivott egy kávét – gondolnád, hová ment utána?	https://pirulakalauz.hu/2023/03/15/ez-a-fiatal-no-minden-reggel-megivott-egy-kavet-gondolnad-hova-ment-utana/	2023.03.15	17	397	2482	ctrl	True
pir012	Vibrációs hashajtó: a jövő gyógyszere?	https://pirulakalauz.hu/2023/03/01/vibracios-hashajto-a-jovo-gyogyszere/	2023.03.01	14	269	1696	ctrl	True
pir013	Szója, fitoösztrogének: bizonyított előnyök menopauzában, kimutatható kockázat nélkül	https://pirulakalauz.hu/2023/02/25/szoja-fitoosztrogenek-bizonyitott-elonyok-menopauzaban-kimutathato-kockazat-nelkul/	2023.02.25	30	681	4577	ctrl	True
pir014	A CBD nem segít a daganatos betegeken egy friss kutatás szerint	https://pirulakalauz.hu/2023/02/09/a-cbd-nem-segit-a-daganatos-betegeken-egy-friss-kutatas-szerint/	2023.02.09	29	721	4530	ctrl	True
pir015	Életet ment vagy meggyilkol: a mesterséges intelligencia felkészül, de még nincs készen	https://pirulakalauz.hu/2023/01/30/eletet-ment-vagy-meggyilkol-a-mesterseges-intelligencia-felkeszul-de-meg-nincs-keszen/	2023.01.30	37	783	4728	ctrl	True
pir016	Az éjszakai fényszennyezés közel 30%-kal növelheti a cukorbetegség kockázatát	https://pirulakalauz.hu/2023/01/20/az-ejszakai-fenyszennyezes-kozel-30-kal-novelheti-a-cukorbetegseg-kockazatat/	2023.01.20	19	372	2614	ctrl	True
pir017	Celebek is felelősek a cukorbetegek kezelésére is használt gyógyszer hiányáért	https://pirulakalauz.hu/2023/01/17/celebek-is-felelosek-a-cukorbetegek-kezelesere-is-hasznalt-gyogyszer-hianyaert/	2023.01.17	45	1075	6747	ctrl	True
pir018	Légzésmenedzsment – egészséges légzés, tudományosan	https://pirulakalauz.hu/2023/01/11/legzesmenedzsment-egeszseges-legzes-tudomanyosan/	2023.01.11	27	563	3809	ctrl	True
pir019	Ahol fát vágnak, ott hullik a virgács	https://pirulakalauz.hu/2022/12/31/ahol-fat-vagnak-ott-hullik-a-virgacs/	2022.12.31	17	207	1199	ctrl	True
pir020	Tudományos áttörés: hülye járással az egészség védelmében	https://pirulakalauz.hu/2022/12/30/tudomanyos-attores-hulye-jarassal-az-egeszseg-vedelmeben/	2022.12.30	9	193	1211	ctrl	True
pir021	A lázcsillapítók túlzásba vitt használata fokozhatja a fogszuvasodás kockázatát	https://pirulakalauz.hu/2022/12/29/a-lazcsillapitok-tulzasba-vitt-hasznalata-fokozhatja-a-fogszuvasodas-kockazatat/	2022.12.29	14	338	2350	ctrl	True
pir022	A túl kevés és a túl sok sem jó: a terhesség alatti D-vitamin-fogyasztás és az atópiás betegségek kapcsolata	https://pirulakalauz.hu/2022/12/12/a-tul-keves-es-a-tul-sok-sem-jo-a-terhesseg-alatti-d-vitamin-fogyasztas-es-az-atopias-betegsegek-kapcsolata/	2022.12.12	26	596	4031	ctrl	True
pir023	Rövidlátás: a vaksággal fenyegető világjárvány	https://pirulakalauz.hu/2022/12/09/rovidlatas-a-vaksaggal-fenyegeto-vilagjarvany/	2022.12.09	16	302	1978	ctrl	True
pir024	60 milliós bírság a „tüdővitamin” forgalmazóinak	https://pirulakalauz.hu/2022/12/02/60-millios-birsag-a-tudovitamin-forgalmazoinak/	2022.12.02	15	448	3125	ctrl	True
pir025	Áttörés: egy új gyógyszer késleltetheti az 1-es típusú cukorbetegség kialakulását	https://pirulakalauz.hu/2022/12/01/attores-egy-uj-gyogyszer-kesleltetheti-az-1-es-tipusu-cukorbetegseg-kialakulasat/	2022.12.01	28	532	3571	ctrl	True
pir026	Szűrővizsgálatok egészségpénztárral - így kaphatunk támogatást a prevencióra	https://pirulakalauz.hu/2022/11/28/szurovizsgalatok-egeszsegpenztarral-igy-kaphatunk-tamogatast-a-prevenciora/	2022.11.28	66	1190	8092	ctrl	True
pir027	Drámaian nő az alkoholmérgezések száma Magyarországon	https://pirulakalauz.hu/2022/11/21/dramaian-no-az-alkoholmergezesek-szama-magyarorszagon/	2022.11.21	6	104	696	ctrl	False
pir028	Mi az oka annak, hogy felfüggesztették a Milgamma tabletta forgalmazását?	https://pirulakalauz.hu/2022/11/15/mi-az-oka-annak-hogy-felfuggesztettek-a-milgamma-tabletta-forgalmazasat/	2022.11.15	23	533	3197	ctrl	False
pir029	Sólámpa, sóbarlang, sószoba - mire jó valójában a haloterápia?	https://pirulakalauz.hu/2022/11/14/solampa-sobarlang-soszoba-mire-jo-valojaban-a-haloterapia/	2022.11.14	99	1932	12159	ctrl	False
pir030	Nem félni, nem megijedni – védekezni kel a Covid és az influenza ellen	https://pirulakalauz.hu/2022/11/10/nem-felni-nem-megijedni-vedekezni-kel-a-covid-es-az-influenza-ellen/	2022.11.10	2	15	71	ctrl	False
pir031	Gombák a rosszindulatú daganatokban – egy friss felfedezés és lehetséges következményei	https://pirulakalauz.hu/2022/11/04/gombak-a-rosszindulatu-daganatokban-egy-friss-felfedezes-es-lehetseges-kovetkezmenyei/	2022.11.04	15	358	2377	ctrl	False
pir032	A kannabiszt használóknál jelentősen nő a szívritmuszavar kockázata	https://pirulakalauz.hu/2022/10/25/a-kannabiszt-hasznaloknal-jelentosen-no-a-szivritmuszavar-kockazata/	2022.10.25	15	372	2541	ctrl	False
pir033	Kevesebb fertőzés, több allergia - mindennek ára van	https://pirulakalauz.hu/2022/10/11/kevesebb-fertozes-tobb-allergia-mindennek-ara-van/	2022.10.11	17	482	3422	ctrl	False
pir034	Filléres módszerrel csökkenthető a súlyos Covid-19 kockázata	https://pirulakalauz.hu/2022/09/20/filleres-modszerrel-csokkentheto-a-sulyos-covid-19-kockazata/	2022.09.20	41	820	5320	ctrl	False
pir035	Láthatáron a Lyme-kór elleni védőoltás	https://pirulakalauz.hu/2022/09/13/lathataron-a-lyme-kor-elleni-vedooltas/	2022.09.13	12	269	1788	ctrl	False
pir036	Hamarosan dönt az Európai Gyógyszerügynökség a módosított Covid-oltások ügyében	https://pirulakalauz.hu/2022/08/31/hamarosan-dont-az-europai-gyogyszerugynokseg-a-modositott-covid-oltasok-ugyeben/	2022.08.31	19	361	2410	ctrl	False
pir037	Gyógyszerek egészségpénztárra - hogyan fizethetjük és miért éri meg	https://pirulakalauz.hu/2022/08/26/gyogyszerek-egeszsegpenztarra-hogyan-fizethetjuk-es-miert-eri-meg/	2022.08.26	84	1401	9624	ctrl	False
pir038	Már a mérsékelt pajzsmirigy-alulműködés is ronthatja a szellemi teljesítményt	https://pirulakalauz.hu/2022/08/05/mar-a-mersekelt-pajzsmirigy-alulmukodes-is-ronthatja-a-szellemi-teljesitmenyt/	2022.08.05	24	493	3521	ctrl	False
pir039	A gyümölcsök nem, a gyümölcscukor viszont fokozhatja a zsírmáj kockázatát	https://pirulakalauz.hu/2022/08/02/a-gyumolcsok-nem-a-gyumolcscukor-viszont-fokozhatja-a-zsirmaj-kockazatat/	2022.08.02	43	810	5404	ctrl	False
pir040	Ha gyógyszert szedsz, a napozás még veszélyesebb lehet	https://pirulakalauz.hu/2022/07/27/ha-gyogyszert-szedsz-a-napozas-meg-veszelyesebb-lehet/	2022.07.27	47	714	4750	ctrl	False
pir041	Így kérhetsz második orvosi szakvéleményt	https://pirulakalauz.hu/2022/07/21/igy-kerhetsz-masodik-orvosi-szakvelemenyt/	2022.07.21	44	883	5862	ctrl	False
pir042	Fényvédelem természetesen	https://pirulakalauz.hu/2022/07/15/fenyvedelem-termeszetesen/	2022.07.15	44	997	6956	ctrl	False
pir043	Tüdővitamin – betiltás és bírság a jogsértések eredménye	https://pirulakalauz.hu/2022/07/01/tudovitamin-betiltas-es-birsag-a-jogsertesek-eredmenye/	2022.07.01	15	332	2268	ctrl	False
pir044	Ezt itatják velünk ivóvíz néven?	https://pirulakalauz.hu/2022/06/30/ezt-itatjak-velunk-ivoviz-neven/	2022.06.30	64	1378	9280	ctrl	False
pir045	A Lyme-gyorsteszt nem több, mint pénzkidobás?	https://pirulakalauz.hu/2022/06/20/a-lyme-gyorsteszt-nem-tobb-mint-penzkidobas/	2022.06.20	36	628	3834	ctrl	False
pir046	Taurin: kenjük a hajunkra? Válaszol a szakértő a PirulaKalauz Klubban	https://pirulakalauz.hu/2022/06/14/taurin-kenjuk-a-hajunkra-valaszol-a-szakerto-a-pirulakalauz-klubban/	2022.06.14	31	503	3307	ctrl	False
pir047	10 dolog, amit érdemes tudni Q10-koenzimről	https://pirulakalauz.hu/2022/06/13/10-dolog-amit-erdemes-tudni-q10-koenzimrol/	2022.06.13	42	742	5296	ctrl	False
pir048	Shakira: hisztéria vagy pánikroham?	https://pirulakalauz.hu/2022/06/08/hiszteria-vagy-panikroham/	2022.06.08	56	787	5112	ctrl	False
pir049	Hogyan válassz étrend-kiegészítőt okosan?	https://pirulakalauz.hu/2022/06/07/hogyan-valassz-etrend-kiegeszitot-okosan/	2022.06.07	11	126	773	ctrl	False
